MonitoringLocationIdentifier,OrganizationIdentifier.x,OrganizationFormalName.x,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,Depth,HydrologicCondition,HydrologicEvent,SampleCollectionMethod.MethodIdentifier,SampleCollectionMethod.MethodIdentifierContext,SampleCollectionMethod.MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure.MeasureUnitCode,Result,OrganizationIdentifier.y,OrganizationFormalName.y,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure.MeasureValue,DrainageAreaMeasure.MeasureUnitCode,ContributingDrainageAreaMeasure.MeasureValue,ContributingDrainageAreaMeasure.MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,StateCode,CountyCode
EPA_GLNPO-110,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-110-1994-10-21:94GA23S11:82585,Sample-Routine,Water,Surface Water,1994-10-21,12.5,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.11,mg/l,10.11,EPA_GLNPO,EPA Great Lakes National Program,LM110,Great Lake,LAKE MICHIGAN- BIOTA- #1- 10M depth,04060200,NA,NA,NA,NA,44.680556,-87.34,55,029
EPA_GLNPO-110,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-110-1994-08-11:94GA13S71:82581,Sample-Routine,Water,Surface Water,1994-08-11,8,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.37,mg/l,10.37,EPA_GLNPO,EPA Great Lakes National Program,LM110,Great Lake,LAKE MICHIGAN- BIOTA- #1- 10M depth,04060200,NA,NA,NA,NA,44.680556,-87.34,55,029
EPA_GLNPO-110,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-110-1994-08-11:94GA13S61:82579,Sample-Routine,Water,Surface Water,1994-08-11,1,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.37,mg/l,10.37,EPA_GLNPO,EPA Great Lakes National Program,LM110,Great Lake,LAKE MICHIGAN- BIOTA- #1- 10M depth,04060200,NA,NA,NA,NA,44.680556,-87.34,55,029
EPA_GLNPO-110,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-110-1994-10-21:94GA23S01:82583,Sample-Routine,Water,Surface Water,1994-10-21,0.9,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.15,mg/l,10.15,EPA_GLNPO,EPA Great Lakes National Program,LM110,Great Lake,LAKE MICHIGAN- BIOTA- #1- 10M depth,04060200,NA,NA,NA,NA,44.680556,-87.34,55,029
EPA_GLNPO-110,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-110-1994-06-19:94GA11S20:82577,Sample-Routine,Water,Surface Water,1994-06-19,8,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.19,mg/l,10.19,EPA_GLNPO,EPA Great Lakes National Program,LM110,Great Lake,LAKE MICHIGAN- BIOTA- #1- 10M depth,04060200,NA,NA,NA,NA,44.680556,-87.34,55,029
EPA_GLNPO-110,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-110-1994-08-11:94GA13S62:82580,Sample-Routine,Water,Surface Water,1994-08-11,5,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.36,mg/l,10.36,EPA_GLNPO,EPA Great Lakes National Program,LM110,Great Lake,LAKE MICHIGAN- BIOTA- #1- 10M depth,04060200,NA,NA,NA,NA,44.680556,-87.34,55,029
EPA_GLNPO-110,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-110-1994-10-21:94GA23S02:82584,Sample-Routine,Water,Surface Water,1994-10-21,7,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.1,mg/l,10.1,EPA_GLNPO,EPA Great Lakes National Program,LM110,Great Lake,LAKE MICHIGAN- BIOTA- #1- 10M depth,04060200,NA,NA,NA,NA,44.680556,-87.34,55,029
EPA_GLNPO-110,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-110-1994-06-19:94GA09I04:82574,Sample-Routine,Water,Surface Water,1994-06-19,20,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.16,mg/l,10.16,EPA_GLNPO,EPA Great Lakes National Program,LM110,Great Lake,LAKE MICHIGAN- BIOTA- #1- 10M depth,04060200,NA,NA,NA,NA,44.680556,-87.34,55,029
EPA_GLNPO-110,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-110-1994-06-19:94GA09S01:82575,Sample-Routine,Water,Surface Water,1994-06-19,1,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.19,mg/l,10.19,EPA_GLNPO,EPA Great Lakes National Program,LM110,Great Lake,LAKE MICHIGAN- BIOTA- #1- 10M depth,04060200,NA,NA,NA,NA,44.680556,-87.34,55,029
EPA_GLNPO-110,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-110-1994-06-19:94GA09S02:82576,Sample-Routine,Water,Surface Water,1994-06-19,2,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.19,mg/l,10.19,EPA_GLNPO,EPA Great Lakes National Program,LM110,Great Lake,LAKE MICHIGAN- BIOTA- #1- 10M depth,04060200,NA,NA,NA,NA,44.680556,-87.34,55,029
EPA_GLNPO-110,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-110-1995-09-23:95GA27S61:82593,Sample-Routine,Water,Surface Water,1995-09-24,2,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.29,mg/l,10.29,EPA_GLNPO,EPA Great Lakes National Program,LM110,Great Lake,LAKE MICHIGAN- BIOTA- #1- 10M depth,04060200,NA,NA,NA,NA,44.680556,-87.34,55,029
EPA_GLNPO-110,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-110-1995-08-09:95GA21S31:82592,Sample-Routine,Water,Surface Water,1995-08-09,11,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.26,mg/l,10.26,EPA_GLNPO,EPA Great Lakes National Program,LM110,Great Lake,LAKE MICHIGAN- BIOTA- #1- 10M depth,04060200,NA,NA,NA,NA,44.680556,-87.34,55,029
EPA_GLNPO-110,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-110-1995-04-08:95GA15S21:82586,Sample-Routine,Water,Surface Water,1995-04-08,1,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.24,mg/l,10.24,EPA_GLNPO,EPA Great Lakes National Program,LM110,Great Lake,LAKE MICHIGAN- BIOTA- #1- 10M depth,04060200,NA,NA,NA,NA,44.680556,-87.34,55,029
EPA_GLNPO-110,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-110-1995-08-09:95GA21S22:82591,Sample-Routine,Water,Surface Water,1995-08-09,5,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.18,mg/l,10.18,EPA_GLNPO,EPA Great Lakes National Program,LM110,Great Lake,LAKE MICHIGAN- BIOTA- #1- 10M depth,04060200,NA,NA,NA,NA,44.680556,-87.34,55,029
EPA_GLNPO-110,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-110-1995-04-08:95GA15S31:82588,Sample-Routine,Water,Surface Water,1995-04-08,10,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.28,mg/l,10.28,EPA_GLNPO,EPA Great Lakes National Program,LM110,Great Lake,LAKE MICHIGAN- BIOTA- #1- 10M depth,04060200,NA,NA,NA,NA,44.680556,-87.34,55,029
EPA_GLNPO-110,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-110-1995-08-09:95GA21S21:82590,Sample-Routine,Water,Surface Water,1995-08-09,1,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.19,mg/l,10.19,EPA_GLNPO,EPA Great Lakes National Program,LM110,Great Lake,LAKE MICHIGAN- BIOTA- #1- 10M depth,04060200,NA,NA,NA,NA,44.680556,-87.34,55,029
EPA_GLNPO-110,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-110-1995-09-23:95GA27S71:82595,Sample-Routine,Water,Surface Water,1995-09-24,13,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.29,mg/l,10.29,EPA_GLNPO,EPA Great Lakes National Program,LM110,Great Lake,LAKE MICHIGAN- BIOTA- #1- 10M depth,04060200,NA,NA,NA,NA,44.680556,-87.34,55,029
EPA_GLNPO-110,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-110-1995-04-08:95GA15S23:82587,Sample-Routine,Water,Surface Water,1995-04-08,5,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.2,mg/l,10.2,EPA_GLNPO,EPA Great Lakes National Program,LM110,Great Lake,LAKE MICHIGAN- BIOTA- #1- 10M depth,04060200,NA,NA,NA,NA,44.680556,-87.34,55,029
EPA_GLNPO-110,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-110-1995-09-23:95GA27S62:82594,Sample-Routine,Water,Surface Water,1995-09-24,5,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.29,mg/l,10.29,EPA_GLNPO,EPA Great Lakes National Program,LM110,Great Lake,LAKE MICHIGAN- BIOTA- #1- 10M depth,04060200,NA,NA,NA,NA,44.680556,-87.34,55,029
EPA_GLNPO-140,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-140-1994-04-28:94GA03I13:82610,Sample-Routine,Water,Surface Water,1994-04-28,20,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.17,mg/l,10.17,EPA_GLNPO,EPA Great Lakes National Program,LM140,Great Lake,LAKE MICHIGAN- BIOTA- #1- 40M depth,04060200,NA,NA,NA,NA,44.683889,-87.273056,55,029
EPA_GLNPO-140,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-140-1994-06-18:94GA09I11:82613,Sample-Routine,Water,Surface Water,1994-06-18,20,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.2,mg/l,10.2,EPA_GLNPO,EPA Great Lakes National Program,LM140,Great Lake,LAKE MICHIGAN- BIOTA- #1- 40M depth,04060200,NA,NA,NA,NA,44.683889,-87.273056,55,029
EPA_GLNPO-140,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-140-1994-08-10:94GA13S85:82621,Sample-Routine,Water,Surface Water,1994-08-10,20,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.31,mg/l,10.31,EPA_GLNPO,EPA Great Lakes National Program,LM140,Great Lake,LAKE MICHIGAN- BIOTA- #1- 40M depth,04060200,NA,NA,NA,NA,44.683889,-87.273056,55,029
EPA_GLNPO-140,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-140-1994-08-10:94GA13S91:82623,Sample-Routine,Water,Surface Water,1994-08-10,38,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.26,mg/l,10.26,EPA_GLNPO,EPA Great Lakes National Program,LM140,Great Lake,LAKE MICHIGAN- BIOTA- #1- 40M depth,04060200,NA,NA,NA,NA,44.683889,-87.273056,55,029
EPA_GLNPO-140,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-140-1994-06-18:94GA09S06:82614,Sample-Routine,Water,Surface Water,1994-06-18,1,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.17,mg/l,10.17,EPA_GLNPO,EPA Great Lakes National Program,LM140,Great Lake,LAKE MICHIGAN- BIOTA- #1- 40M depth,04060200,NA,NA,NA,NA,44.683889,-87.273056,55,029
EPA_GLNPO-140,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-140-1994-08-10:94GA13S81:82619,Sample-Routine,Water,Surface Water,1994-08-10,1,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.39,mg/l,10.39,EPA_GLNPO,EPA Great Lakes National Program,LM140,Great Lake,LAKE MICHIGAN- BIOTA- #1- 40M depth,04060200,NA,NA,NA,NA,44.683889,-87.273056,55,029
EPA_GLNPO-140,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-140-1994-10-21:94GA23S25:82627,Sample-Routine,Water,Surface Water,1994-10-21,10,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.18,mg/l,10.18,EPA_GLNPO,EPA Great Lakes National Program,LM140,Great Lake,LAKE MICHIGAN- BIOTA- #1- 40M depth,04060200,NA,NA,NA,NA,44.683889,-87.273056,55,029
EPA_GLNPO-140,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-140-1994-10-21:94GA23S21:82625,Sample-Routine,Water,Surface Water,1994-10-21,1,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.17,mg/l,10.17,EPA_GLNPO,EPA Great Lakes National Program,LM140,Great Lake,LAKE MICHIGAN- BIOTA- #1- 40M depth,04060200,NA,NA,NA,NA,44.683889,-87.273056,55,029
EPA_GLNPO-140,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-140-1994-04-28:94GA03S11:82611,Sample-Routine,Water,Surface Water,1994-04-28,2,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.16,mg/l,10.16,EPA_GLNPO,EPA Great Lakes National Program,LM140,Great Lake,LAKE MICHIGAN- BIOTA- #1- 40M depth,04060200,NA,NA,NA,NA,44.683889,-87.273056,55,029
EPA_GLNPO-140,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-140-1994-10-21:94GA23S22:82626,Sample-Routine,Water,Surface Water,1994-10-21,5,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.15,mg/l,10.15,EPA_GLNPO,EPA Great Lakes National Program,LM140,Great Lake,LAKE MICHIGAN- BIOTA- #1- 40M depth,04060200,NA,NA,NA,NA,44.683889,-87.273056,55,029
EPA_GLNPO-140,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-140-1994-06-18:94GA09S07:82615,Sample-Routine,Water,Surface Water,1994-06-18,6,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.18,mg/l,10.18,EPA_GLNPO,EPA Great Lakes National Program,LM140,Great Lake,LAKE MICHIGAN- BIOTA- #1- 40M depth,04060200,NA,NA,NA,NA,44.683889,-87.273056,55,029
EPA_GLNPO-140,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-140-1994-06-18:94GA09S09:82617,Sample-Routine,Water,Surface Water,1994-06-18,32,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.07,mg/l,10.07,EPA_GLNPO,EPA Great Lakes National Program,LM140,Great Lake,LAKE MICHIGAN- BIOTA- #1- 40M depth,04060200,NA,NA,NA,NA,44.683889,-87.273056,55,029
EPA_GLNPO-140,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-140-1994-06-18:94GA09S10:82618,Sample-Routine,Water,Surface Water,1994-06-18,35,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.16,mg/l,10.16,EPA_GLNPO,EPA Great Lakes National Program,LM140,Great Lake,LAKE MICHIGAN- BIOTA- #1- 40M depth,04060200,NA,NA,NA,NA,44.683889,-87.273056,55,029
EPA_GLNPO-140,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-140-1994-10-21:94GA23S31:82628,Sample-Routine,Water,Surface Water,1994-10-21,38,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.15,mg/l,10.15,EPA_GLNPO,EPA Great Lakes National Program,LM140,Great Lake,LAKE MICHIGAN- BIOTA- #1- 40M depth,04060200,NA,NA,NA,NA,44.683889,-87.273056,55,029
EPA_GLNPO-140,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-140-1994-04-28:94GA03S12:82612,Sample-Routine,Water,Surface Water,1994-04-28,15,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.13,mg/l,10.13,EPA_GLNPO,EPA Great Lakes National Program,LM140,Great Lake,LAKE MICHIGAN- BIOTA- #1- 40M depth,04060200,NA,NA,NA,NA,44.683889,-87.273056,55,029
EPA_GLNPO-140,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-140-1994-08-10:94GA13S82:82620,Sample-Routine,Water,Surface Water,1994-08-10,6,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.4,mg/l,10.4,EPA_GLNPO,EPA Great Lakes National Program,LM140,Great Lake,LAKE MICHIGAN- BIOTA- #1- 40M depth,04060200,NA,NA,NA,NA,44.683889,-87.273056,55,029
EPA_GLNPO-140,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-140-1994-06-18:94GA09S08:82616,Sample-Routine,Water,Surface Water,1994-06-18,28,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.19,mg/l,10.19,EPA_GLNPO,EPA Great Lakes National Program,LM140,Great Lake,LAKE MICHIGAN- BIOTA- #1- 40M depth,04060200,NA,NA,NA,NA,44.683889,-87.273056,55,029
EPA_GLNPO-140,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-140-1994-08-10:94GA13S89:82622,Sample-Routine,Water,Surface Water,1994-08-10,30,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.29,mg/l,10.29,EPA_GLNPO,EPA Great Lakes National Program,LM140,Great Lake,LAKE MICHIGAN- BIOTA- #1- 40M depth,04060200,NA,NA,NA,NA,44.683889,-87.273056,55,029
EPA_GLNPO-140,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-140-1995-04-08:95GA15S01:82629,Sample-Routine,Water,Surface Water,1995-04-08,1,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.36,mg/l,10.36,EPA_GLNPO,EPA Great Lakes National Program,LM140,Great Lake,LAKE MICHIGAN- BIOTA- #1- 40M depth,04060200,NA,NA,NA,NA,44.683889,-87.273056,55,029
EPA_GLNPO-140,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-140-1995-04-08:95GA15S03:82630,Sample-Routine,Water,Surface Water,1995-04-08,19,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.23,mg/l,10.23,EPA_GLNPO,EPA Great Lakes National Program,LM140,Great Lake,LAKE MICHIGAN- BIOTA- #1- 40M depth,04060200,NA,NA,NA,NA,44.683889,-87.273056,55,029
EPA_GLNPO-140,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-140-1995-08-07:95GA21S49:82636,Sample-Routine,Water,Surface Water,1995-08-07,27,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.07,mg/l,10.07,EPA_GLNPO,EPA Great Lakes National Program,LM140,Great Lake,LAKE MICHIGAN- BIOTA- #1- 40M depth,04060200,NA,NA,NA,NA,44.683889,-87.273056,55,029
EPA_GLNPO-140,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-140-1995-09-23:95GA27S51:82642,Sample-Routine,Water,Surface Water,1995-09-23,38,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.28,mg/l,10.28,EPA_GLNPO,EPA Great Lakes National Program,LM140,Great Lake,LAKE MICHIGAN- BIOTA- #1- 40M depth,04060200,NA,NA,NA,NA,44.683889,-87.273056,55,029
EPA_GLNPO-140,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-140-1995-08-07:95GA21S45:82635,Sample-Routine,Water,Surface Water,1995-08-07,17,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.1,mg/l,10.1,EPA_GLNPO,EPA Great Lakes National Program,LM140,Great Lake,LAKE MICHIGAN- BIOTA- #1- 40M depth,04060200,NA,NA,NA,NA,44.683889,-87.273056,55,029
EPA_GLNPO-140,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-140-1995-08-07:95GA21S41:82633,Sample-Routine,Water,Surface Water,1995-08-07,2,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.22,mg/l,10.22,EPA_GLNPO,EPA Great Lakes National Program,LM140,Great Lake,LAKE MICHIGAN- BIOTA- #1- 40M depth,04060200,NA,NA,NA,NA,44.683889,-87.273056,55,029
EPA_GLNPO-140,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-140-1995-04-08:95GA15S11:82631,Sample-Routine,Water,Surface Water,1995-04-08,36,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.21,mg/l,10.21,EPA_GLNPO,EPA Great Lakes National Program,LM140,Great Lake,LAKE MICHIGAN- BIOTA- #1- 40M depth,04060200,NA,NA,NA,NA,44.683889,-87.273056,55,029
EPA_GLNPO-140,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-140-1995-08-07:95GA21S51:82637,Sample-Routine,Water,Surface Water,1995-08-07,39,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.17,mg/l,10.17,EPA_GLNPO,EPA Great Lakes National Program,LM140,Great Lake,LAKE MICHIGAN- BIOTA- #1- 40M depth,04060200,NA,NA,NA,NA,44.683889,-87.273056,55,029
EPA_GLNPO-140,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-140-1995-09-23:95GA27S42:82641,Sample-Routine,Water,Surface Water,1995-09-23,20,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.28,mg/l,10.28,EPA_GLNPO,EPA Great Lakes National Program,LM140,Great Lake,LAKE MICHIGAN- BIOTA- #1- 40M depth,04060200,NA,NA,NA,NA,44.683889,-87.273056,55,029
EPA_GLNPO-140,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-140-1995-08-07:95GA21S42:82634,Sample-Routine,Water,Surface Water,1995-08-07,5,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.13,mg/l,10.13,EPA_GLNPO,EPA Great Lakes National Program,LM140,Great Lake,LAKE MICHIGAN- BIOTA- #1- 40M depth,04060200,NA,NA,NA,NA,44.683889,-87.273056,55,029
EPA_GLNPO-140,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-140-1995-09-23:95GA27S41:82640,Sample-Routine,Water,Surface Water,1995-09-23,2,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.28,mg/l,10.28,EPA_GLNPO,EPA Great Lakes National Program,LM140,Great Lake,LAKE MICHIGAN- BIOTA- #1- 40M depth,04060200,NA,NA,NA,NA,44.683889,-87.273056,55,029
EPA_GLNPO-180,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-180-1994-06-18:94GA09S16:82678,Sample-Routine,Water,Surface Water,1994-06-18,33,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.14,mg/l,10.14,EPA_GLNPO,EPA Great Lakes National Program,LM180,Great Lake,LAKE MICHIGAN- BIOTA- #1- 80M depth,04060200,NA,NA,NA,NA,44.683056,-87.224722,55,029
EPA_GLNPO-180,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-180-1994-06-18:94GA09S15:82677,Sample-Routine,Water,Surface Water,1994-06-18,7,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.16,mg/l,10.16,EPA_GLNPO,EPA Great Lakes National Program,LM180,Great Lake,LAKE MICHIGAN- BIOTA- #1- 80M depth,04060200,NA,NA,NA,NA,44.683056,-87.224722,55,029
EPA_GLNPO-180,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-180-1994-08-10:94GA14S09:82684,Sample-Routine,Water,Surface Water,1994-08-10,50,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.25,mg/l,10.25,EPA_GLNPO,EPA Great Lakes National Program,LM180,Great Lake,LAKE MICHIGAN- BIOTA- #1- 80M depth,04060200,NA,NA,NA,NA,44.683056,-87.224722,55,029
EPA_GLNPO-180,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-180-1994-10-20:94GA23S42:82686,Sample-Routine,Water,Surface Water,1994-10-20,5,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.13,mg/l,10.13,EPA_GLNPO,EPA Great Lakes National Program,LM180,Great Lake,LAKE MICHIGAN- BIOTA- #1- 80M depth,04060200,NA,NA,NA,NA,44.683056,-87.224722,55,029
EPA_GLNPO-180,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-180-1994-10-20:94GA23S41:82685,Sample-Routine,Water,Surface Water,1994-10-20,1,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.11,mg/l,10.11,EPA_GLNPO,EPA Great Lakes National Program,LM180,Great Lake,LAKE MICHIGAN- BIOTA- #1- 80M depth,04060200,NA,NA,NA,NA,44.683056,-87.224722,55,029
EPA_GLNPO-180,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-180-1994-06-18:94GA09S18:82680,Sample-Routine,Water,Surface Water,1994-06-18,61,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,10.17,mg/l,10.17,EPA_GLNPO,EPA Great Lakes National Program,LM180,Great Lake,LAKE MICHIGAN- BIOTA- #1- 80M depth,04060200,NA,NA,NA,NA,44.683056,-87.224722,55,029
